,main,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
113,1012807,1014497,1012807.0,1014036.0,1007441.0,1013539.0,1013268.0,1013007.0,1007335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1012809,1012809,1007556.0,1013788.0,1013691.0,1014345.0,1014121.0,1013270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1012810,1007597,1012817.0,1011308.0,1014608.0,1007352.0,1012810.0,1013905.0,1009426.0,1013681.0,1012699.0,1013800,1013335,1007601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1012811,1014376,1013876.0,1014258.0,1014349.0,1013693.0,1007376.0,1013834.0,1014480.0,1012811.0,1007379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1012815,1012815,1012813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1012816,1013902,1012816.0,1013469.0,1013473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1012820,1014061,1013363.0,1013865.0,1013386.0,1013385.0,1012820.0,1014291.0,1012990.0,1014290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1012823,1013874,1012823.0,1013921.0,1007423.0,1013799.0,1007497.0,1013912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1012830,1014304,1013465.0,1007565.0,1013005.0,1013569.0,1014563.0,1014039.0,1014607.0,1013006.0,1012830.0,1013457,1007537,1007571,1007523,1013722,1013877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1012831,1012550,1009553.0,1013545.0,1012701.0,1013888.0,1013004.0,1013271.0,1013252.0,1014270.0,1014112.0,1013555,1013003,1012831,1014152,1013904,1007557.0,1013886.0,1014033.0,1013883.0,1014114.0,1014048.0,1014539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1012947,1012947,1013887.0,1007431.0,1013219.0,1013915.0,1013221.0,1013415.0,1013895.0,1007354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1012948,1012948,1010423.0,1007480.0,1009445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1012952,1012952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1012956,1013492,1013349.0,1013489.0,1014077.0,1013305.0,1013878.0,1014324.0,1014079.0,1014066.0,1007380.0,1014078,1013390,1014073,1012956,1014076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1012980,1012980,1013777.0,1013214.0,1013776.0,1012995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1012983,1012480,1013311.0,1014167.0,1014102.0,1014087.0,1014086.0,1014099.0,1014023.0,1014098.0,1014091.0,1013989,1014088,1014094,1007661,1014025,1013474.0,1014022.0,1014024.0,1013216.0,1014093.0,1014084.0,1012983.0,1013992.0,1014283.0,1014095.0,1007662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1012984,1012547,1007347.0,1014448.0,1013731.0,1013751.0,1007617.0,1010427.0,1013023.0,1012984.0,1007536.0,1007437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1013011,1009707,1014129.0,1013507.0,1013599.0,1007420.0,1013640.0,1013011.0,1013794.0,1014059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1013025,1014069,1014274.0,1007552.0,1007518.0,1013025.0,1013872.0,1014280.0,1013499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1013029,1013029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1013214,1012980,1013777.0,1013214.0,1013776.0,1012995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1013220,1007590,1013218.0,1007520.0,1007555.0,1012986.0,1013718.0,1013703.0,1013387.0,1011310.0,1013748.0,1007539,1013220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1013222,1013222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1013225,1013493,1013729.0,1013656.0,1013225.0,1007381.0,1013807.0,1013753.0,1013684.0,1013653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1013226,1013287,1013288.0,1010405.0,1014438.0,1007652.0,1013576.0,1013226.0,1007653.0,1007345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1013231,1014374,1014336.0,1013642.0,1013787.0,1013761.0,1013231.0,1007468.0,1014319.0,1007342.0,1014562.0,1013571,1013806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1013233,1013233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1013256,1013913,1013257.0,1013879.0,1013749.0,1013730.0,1010846.0,1013256.0,1010845.0,1013258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1013263,1014140,1007493.0,1014154.0,1007659.0,1013978.0,1013263.0,1013973.0,1013662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1013273,1013673,1012549.0,1013603.0,1013669.0,1013276.0,1013253.0,1013015.0,1007549.0,1013677.0,1014338.0,1013483,1013273,1013614,1012834,1014116,1007572.0,1007530.0,1014083.0,1013736.0,1013008.0,1007531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1013275,1014314,1014346.0,1007553.0,1013885.0,1014333.0,1013275.0,1007473.0,1013339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1013281,1013419,1014155.0,1013424.0,1014064.0,1013775.0,1014107.0,1013413.0,1013420.0,1013414.0,1013423.0,1013281,1013773,1013996,1007505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1013289,1007471,1012457.0,1013289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1013349,1013492,1013349.0,1013728.0,1013489.0,1014077.0,1013305.0,1013878.0,1014067.0,1014079.0,1014066.0,1014324,1014078,1013390,1014073,1012956,1014076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1013350,1014125,1014294.0,1014292.0,1013350.0,1007370.0,1013891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1013364,1007509,1007412.0,1013921.0,1013912.0,1013364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1013374,1007439,1013374.0,1013366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1013377,1012798,1013377.0,1014051.0,1013236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1013378,1013707,1013378.0,1013466.0,1013663.0,1014288.0,1014441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1013392,1013392,1013391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1013422,1013422,1013901.0,1007383.0,1012818.0,1007481.0,1013725.0,1014053.0,1007488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1013451,1010919,1013802.0,1013241.0,1007348.0,1013717.0,1010422.0,1013721.0,1007538.0,1010908.0,1013451.0,1013500,1013459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1013452,1013450,1013716.0,1007348.0,1011307.0,1010422.0,1007538.0,1013452.0,1013898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1013455,1014322,1013455.0,1013574.0,1014124.0,1014594.0,1013796.0,1013798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1013461,1007517,1013678.0,1013903.0,1013340.0,1007404.0,1013007.0,1013268.0,1007469.0,1013702.0,1013461.0,1013692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1013465,1014304,1013465.0,1007565.0,1013005.0,1014563.0,1014607.0,1013006.0,1012830.0,1007571.0,1007523.0,1013722,1013877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1013476,1013215,1013864.0,1013476.0,1013217.0,1012997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1013477,1013900,1013477.0,1013899.0,1013902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1013479,1007334,1013421.0,1014310.0,1007395.0,1013704.0,1013471.0,1013496.0,1013479.0,1014329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1013491,1007612,1013491.0,1012994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1013496,1007334,1013421.0,1014310.0,1013471.0,1013496.0,1007327.0,1013479.0,1014329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1013539,1014497,1012807.0,1014036.0,1013539.0,1013340.0,1013268.0,1013007.0,1007469.0,1007335.0,1013692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1013542,1013801,1013611.0,1013333.0,1013639.0,1013542.0,1013689.0,1013671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1013547,1014420,1009710.0,1014119.0,1013629.0,1014413.0,1014533.0,1014604.0,1013547.0,1010847.0,1014414.0,1014602,1014412,1007545,1013541,1014410,1013759.0,1014532.0,1014411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1013555,1013003,1013004.0,1013271.0,1012831.0,1007584.0,1013010.0,1013883.0,1014270.0,1014152.0,1012550.0,1009553,1013904,1014048,1013555,1007557,1013545.0,1013886.0,1013888.0,1014114.0,1014539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1013561,1014374,1014540.0,1012380.0,1013642.0,1013416.0,1014562.0,1007342.0,1013571.0,1013561.0,1012958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1013576,1013287,1013288.0,1010405.0,1014438.0,1007652.0,1013576.0,1013226.0,1007653.0,1007345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1013583,1013384,1013286.0,1015693.0,1013583.0,1007507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1013626,1013626,1013625.0,1007680.0,1013290.0,1014074.0,1014159.0,1014345.0,1014122.0,1007424.0,1014121.0,1013274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1013628,1013003,1013004.0,1013553.0,1007898.0,1009280.0,1007584.0,1010842.0,1013010.0,1013628.0,1009553.0,1013330,1014334,1014332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1013632,1013976,1014142.0,1007357.0,1014108.0,1014156.0,1014139.0,1013994.0,1013632.0,1007595.0,1014166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1013639,1013801,1014150.0,1013639.0,1013333.0,1014080.0,1014034.0,1014613.0,1014161.0,1014081.0,1013542.0,1013689,1013638,1013671,1007522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1013642,1014374,1014540.0,1014336.0,1013642.0,1013787.0,1013761.0,1013231.0,1014319.0,1014562.0,1007342.0,1013571,1013561,1013806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1013645,1012812,1007676.0,1013645.0,1012987.0,1012988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1013646,1013647,1013646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1013647,1013647,1013646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1013648,1013648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1013654,1013654,1013719.0,1014064.0,1014105.0,1013413.0,1013774.0,1014143.0,1013720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1013661,1014055,1014017.0,1013463.0,1014016.0,1014165.0,1012982.0,1013661.0,1007491.0,1013680.0,1007484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1013663,1013707,1013378.0,1013466.0,1013663.0,1013381.0,1014288.0,1014441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1013668,1012833,1013252.0,1014318.0,1013020.0,1013013.0,1013620.0,1014112.0,1013014.0,1014320.0,1012701.0,1007401,1014033,1013668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1013670,1013321,1007551.0,1013472.0,1010574.0,1013548.0,1014272.0,1014309.0,1014330.0,1013670.0,1013667.0,1007360,1009329,1007558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1013672,1007544,1007559.0,1014311.0,1014375.0,1007541.0,1013672.0,1013690.0,1014159.0,1007897.0,1014122.0,1007575,1013274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1013673,1013673,1007540.0,1012549.0,1013603.0,1013669.0,1013009.0,1013253.0,1013015.0,1007549.0,1013677.0,1013483,1013273,1013614,1014316,1012834,1014116.0,1007572.0,1014275.0,1007530.0,1014083.0,1013736.0,1013008.0,1007531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1013680,1014055,1014017.0,1013463.0,1014016.0,1014165.0,1012982.0,1013661.0,1007491.0,1013680.0,1007484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1013683,1013683,1013580.0,1013686.0,1013575.0,1013685.0,1013026.0,1013022.0,1007391.0,1013021.0,1013778.0,1013315,1013278,1013805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1013687,1013687,1013504.0,1013502.0,1014322.0,1014124.0,1007498.0,1024587.0,1014373.0,1013795.0,1013331.0,1014594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1013717,1010919,1012547.0,1013802.0,1013880.0,1013241.0,1007348.0,1013425.0,1013717.0,1010908.0,1010427.0,1013721,1013451,1013500,1013459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1013718,1007590,1013218.0,1007520.0,1007555.0,1012986.0,1013718.0,1013703.0,1013748.0,1007539.0,1013220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1013719,1013654,1013719.0,1014064.0,1014105.0,1013413.0,1013774.0,1014143.0,1013892.0,1013720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1013721,1010919,1012547.0,1013802.0,1013880.0,1013241.0,1007348.0,1013425.0,1013717.0,1010908.0,1010427.0,1013721,1013451,1013500,1013459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1013736,1013673,1012493.0,1007540.0,1012549.0,1013603.0,1013669.0,1013009.0,1013253.0,1013015.0,1007549.0,1013677,1013483,1013273,1013614,1014316,1014116.0,1007572.0,1014275.0,1013736.0,1013008.0,1007531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1013737,1013737,1014565.0,1013839.0,1014042.0,1014004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1013747,1010580,1007395.0,1013747.0,1013704.0,1009071.0,1014289.0,1013272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1013761,1007378,1007377.0,1014336.0,1013642.0,1013787.0,1013761.0,1013231.0,1007468.0,1014319.0,1013510.0,1013571,1013806,1010579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1013762,1013746,1011331.0,1013454.0,1013750.0,1013797.0,1013732.0,1012981.0,1013284.0,1010843.0,1013762.0,1014614,1014321,1013893,1013871,1007500,1013577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1013773,1013419,1014155.0,1013424.0,1014064.0,1013775.0,1013413.0,1013420.0,1013414.0,1013423.0,1013773.0,1013996,1013281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1013774,1013654,1013719.0,1014064.0,1014105.0,1013413.0,1013774.0,1014143.0,1013892.0,1013720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1013776,1012980,1013777.0,1013214.0,1013776.0,1012995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1013786,1013786,1013784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1013792,1014304,1007563.0,1013792.0,1013569.0,1007441.0,1013005.0,1014039.0,1014335.0,1013457.0,1007537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1013805,1013683,1013580.0,1013686.0,1013575.0,1013685.0,1013026.0,1013022.0,1007391.0,1013021.0,1013778.0,1013315,1013278,1013805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1013806,1014374,1014336.0,1013642.0,1013787.0,1013761.0,1013231.0,1007468.0,1014319.0,1007342.0,1014562.0,1013571,1013806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1013873,1007599,1013758.0,1013873.0,1013682.0,1013579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1013886,1012550,1009553.0,1013545.0,1012701.0,1013888.0,1013004.0,1013271.0,1007584.0,1014270.0,1013555.0,1013003,1012831,1014152,1013904,1007557,1013886.0,1014033.0,1013883.0,1014114.0,1014048.0,1014539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1013892,1013719,1014105.0,1013774.0,1014143.0,1013892.0,1013720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1013898,1013450,1013716.0,1007423.0,1013799.0,1007497.0,1011307.0,1013452.0,1013898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1014006,1007378,1014538.0,1007377.0,1007426.0,1013332.0,1014006.0,1013510.0,1014331.0,1010579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1014011,1014011,1007654.0,1013979.0,1013988.0,1014131.0,1013987.0,1014104.0,1013984.0,1013971.0,1014020.0,1014301,1007663,1014097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1014027,1014027,1013367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1014038,1013509,1014009.0,1013313.0,1013314.0,1013337.0,1013503.0,1014038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1014039,1014304,1007563.0,1013792.0,1013569.0,1007565.0,1007441.0,1013005.0,1014039.0,1014335.0,1012830.0,1013457,1007537,1007571,1013877,1013722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1014054,1013309,1014065.0,1013810.0,1013812.0,1007343.0,1013505.0,1014054.0,1013699.0,1007621.0,1007642.0,1007574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1014059,1013507,1007427.0,1013640.0,1013011.0,1014059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1014061,1014061,1013865.0,1007570.0,1012820.0,1014291.0,1014290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1014063,1014069,1013752.0,1014120.0,1013756.0,1007483.0,1014450.0,1014280.0,1014063.0,1007350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1014064,1013654,1013419.0,1013996.0,1014155.0,1013719.0,1014064.0,1013424.0,1013775.0,1013413.0,1013774.0,1013420,1013414,1014143,1013773,1013720,1013281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1014065,1013309,1013613.0,1014065.0,1013658.0,1007343.0,1013505.0,1014054.0,1013699.0,1007621.0,1007642.0,1007574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1014066,1013492,1013349.0,1013728.0,1013489.0,1014077.0,1013305.0,1013878.0,1014067.0,1014079.0,1014066.0,1014324,1014078,1013390,1014073,1012956,1014076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1014067,1013492,1013349.0,1013489.0,1014077.0,1014324.0,1014067.0,1014079.0,1014066.0,1014076.0,1014078.0,1013728,1014073,1007645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1014068,1015561,1013508.0,1013277.0,1014068.0,1013506.0,1014327.0,1014595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1014072,1014072,1014605.0,1014608.0,1007352.0,1013497.0,1014612.0,1013601.0,1013905.0,1009426.0,1012699.0,1013679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1014076,1013492,1013349.0,1013728.0,1013489.0,1014077.0,1013305.0,1013878.0,1014067.0,1014079.0,1014066.0,1014324,1014078,1013390,1014073,1012956,1014076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1014083,1007530,1013673.0,1014338.0,1014158.0,1012834.0,1014083.0,1013015.0,1013483.0,1013273.0,1012549.0,1013008,1013603,1007531,1013276,1013669,1014116.0,1013840.0,1013253.0,1007549.0,1013677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1014091,1012480,1013311.0,1014167.0,1014102.0,1014087.0,1014099.0,1014008.0,1007660.0,1014098.0,1014091.0,1014168,1014088,1014094,1007661,1013474,1014100.0,1014169.0,1012983.0,1013992.0,1014095.0,1007662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1014094,1012480,1013311.0,1014167.0,1014102.0,1014087.0,1014086.0,1014099.0,1014023.0,1014098.0,1014091.0,1013989,1014088,1014094,1007661,1014025,1013474.0,1014022.0,1014024.0,1013216.0,1014093.0,1014084.0,1012983.0,1013992.0,1014283.0,1014095.0,1007662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1014095,1012480,1013311.0,1014167.0,1014102.0,1014087.0,1014086.0,1014099.0,1014023.0,1014098.0,1014091.0,1013989,1014088,1014094,1007661,1014025,1013474.0,1014022.0,1013986.0,1014024.0,1013216.0,1014093.0,1014084.0,1012983.0,1013992.0,1014283.0,1014095.0,1007662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1014099,1012480,1013311.0,1014167.0,1014102.0,1014087.0,1014099.0,1014098.0,1014091.0,1014168.0,1014088.0,1014094,1007661,1013474,1014100,1014169,1014024.0,1014093.0,1012983.0,1013992.0,1014095.0,1007662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1014104,1014011,1007635.0,1014021.0,1014085.0,1014103.0,1014104.0,1013984.0,1013971.0,1014020.0,1014301.0,1014097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1014119,1014420,1009710.0,1014119.0,1014533.0,1014413.0,1014604.0,1013547.0,1010847.0,1014414.0,1007594.0,1014602,1007545,1013541,1014410,1014532,1014411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1014129,1009707,1014129.0,1013507.0,1007420.0,1013640.0,1013011.0,1013794.0,1013599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
