,Project_code,Unsuitable,Suitable,Bridge_classification,Crossing,Days_per_year_river_is_flooded,River_crossing_injuries_in_last_3_years,Cell_service_quality,4WD_Accessibility,Bridge_Type,Proposed_Bridge_Location(GPS)(Latitude),Proposed_Bridge_Location(GPS)(Longitude),Height_differential_between_banks,Estimated_span(m)
943,1013782,0.9874397000519536,0.012560299948046402,Standard,timber,78.0,0.0,Good,Seasonally,Suspension,-2.13374,29.50472,10.0,31.0
944,1013783,0.987377110192462,0.012622889807538009,Standard,none,78.0,0.0,Good,Never,Suspension,-2.1213,29.48652,10.0,33.0
945,1013784,0.9937087627316146,0.006291237268385384,unknown,unknown,46.0,0.0,unknown,Seasonally,unknown,-2.12557,29.48183,10.0,44.0
946,1013785,0.9893119548743821,0.010688045125617971,Standard,none,58.0,1.0,Nonexistent,Year Round,Suspended,-2.11554,29.47351,10.0,60.0
947,1013787,0.17919275890428008,0.8208072410957199,Standard,timber,36.0,0.0,Good,Never,Suspended,-1.68275,29.74224,10.0,84.0
948,1013788,0.3875483007927201,0.6124516992072799,Standard,timber,365.0,0.0,Good,Never,Suspended,-1.72692,29.72306,10.0,108.0
949,1013789,0.1663133967612262,0.8336866032387737,Standard,timber,36.0,0.0,Good,Never,Suspended,-1.67796,29.70261,10.0,87.0
950,1013790,0.11912509740949562,0.8808749025905044,Standard,they always cross they just need away for vehicle,0.0,0.0,Good,Year Round,Suspended,-1.68033,29.69028,10.0,52.0
951,1013791,0.16907442245948867,0.8309255775405113,Standard,timber,36.0,0.0,Good,Never,Suspended,-1.65975,29.72655,10.0,141.0
952,1013793,0.11890150147545657,0.8810984985245434,Standard,timber,46.0,0.0,Good,Year Round,Suspension,-1.64305,29.67318,10.0,77.0
953,1013794,0.24397969175468687,0.7560203082453131,Standard,none,46.0,0.0,Good,Never,Suspended,-1.81602,29.85876,10.0,98.0
954,1013795,0.14624702842536608,0.8537529715746339,Standard,timber,36.0,1.0,Good,Year Round,Suspended,-1.56001,29.69342,10.0,79.0
955,1013796,0.14220522866940244,0.8577947713305977,Standard,timber,46.0,0.0,Good,Never,Suspended,-1.5905,29.7052,10.0,140.0
956,1013797,0.10633422422436913,0.8936657757756309,Standard,timber,36.0,0.0,Good,Never,Suspended,-1.62963,29.65738,10.0,107.0
957,1013798,0.14220522866940244,0.8577947713305977,Standard,timber,36.0,0.0,Good,Never,Suspended,-1.5932,29.70506,10.0,134.0
958,1013799,0.08032964023977618,0.9196703597602238,Standard,timber,36.0,0.0,Good,Never,Suspended,-1.63737,29.65462,10.0,86.0
959,1013800,0.19255443555188126,0.8074455644481188,Standard,timber,36.0,0.0,Good,Year Round,Suspension,-1.73494,29.85478,10.0,75.0
960,1013801,0.26362266768194603,0.736377332318054,Standard,timber,15.0,0.0,Good,Year Round,Suspension,-1.69699,29.86647,10.0,60.0
961,1013802,0.08504042318312814,0.9149595768168719,Standard,timber,36.0,0.0,Fair,Never,Suspension,-1.72314,29.84565,10.0,50.0
962,1013803,0.153805539923119,0.846194460076881,Standard,timber,0.0,0.0,unknown,unknown,Suspended,-1.69199,29.70148,10.0,70.0
963,1013804,0.060232718497881,0.939767281502119,Standard,none,60.0,3.0,Good,Never,Suspended,-2.7242,29.75411,1.6,40.0
964,1013807,0.06646902217647045,0.9335309778235296,Standard,timber,90.0,0.0,Fair,Year Round,Suspended,-2.74102,29.85624,0.2,32.0
965,1013808,0.05807671040198333,0.9419232895980166,Standard,none,60.0,0.0,Fair,Never,Suspension,-2.77338,29.75503,0.4,30.0
966,1013809,0.05721258535610294,0.942787414643897,Standard,none,0.0,0.0,Good,Never,Suspension,-2.78075,29.74108,0.6,30.0
967,1013810,0.04118254578825268,0.9588174542117472,Standard,none,30.0,2.0,Good,Never,Suspension,-2.7234,29.76373,0.2,30.0
968,1013811,0.06984585019855119,0.9301541498014487,Standard,none,120.0,5.0,Fair,Year Round,Suspension,-2.70198,29.81289,0.2,30.0
969,1013812,0.04118254578825268,0.9588174542117472,Standard,timber,30.0,0.0,Good,Never,Suspension,-2.70192,29.76218,0.2,30.0
970,1013813,0.09133127724435153,0.9086687227556485,Standard,timber,150.0,0.0,Good,Never,Suspended,-2.7045,29.75324,0.2,39.0
971,1013828,0.8415235965146844,0.15847640348531558,Standard,timber,0.0,0.0,Good,Seasonally,Suspension,-1.9592,30.47838,10.0,33.0
972,1013829,0.7610046506839635,0.23899534931603655,Outside of current engineering scope,boat,46.0,0.0,unknown,unknown,Other,-2.01879,30.7448,10.0,44.0
973,1013830,0.6792074580111827,0.32079254198881735,Standard,concrete bridge,135.0,0.0,Good,Year Round,Suspension,-2.00111,30.53096,10.0,33.0
974,1013831,0.5989406770422459,0.4010593229577542,Standard,timber,120.0,0.0,Good,Year Round,Suspension,-1.94853,30.66917,10.0,33.0
975,1013832,0.05379894467088375,0.9462010553291164,Standard,timber,112.0,0.0,Fair,Year Round,Suspension,-1.74771,30.50005,10.0,36.0
976,1013833,0.05379894467088375,0.9462010553291164,Standard,timber,112.0,0.0,Fair,Year Round,Suspension,-1.74678,30.50085,10.0,31.0
977,1013834,0.6188878111073219,0.3811121888926781,unknown,boat,46.0,0.0,Good,Year Round,unknown,-1.93163,30.79019,10.0,44.0
978,1013835,0.6877097189484918,0.3122902810515083,Standard,none,96.0,0.0,Good,Year Round,Suspended,-2.04215,30.67317,10.0,51.0
979,1013836,0.7404993312545151,0.2595006687454849,Standard,timber,0.0,0.0,Good,Year Round,Other,-2.05688,30.59736,10.0,5.0
980,1013837,0.6551707398472054,0.3448292601527946,Standard,timber,160.0,0.0,Good,Year Round,Suspension,-2.05203,30.58818,10.0,79.0
981,1013838,0.8349313013518466,0.16506869864815346,Standard,concrete bridge,46.0,0.0,Good,Year Round,Suspension,-2.01049,30.48377,10.0,48.0
982,1013839,0.6990643533352017,0.30093564666479833,Standard,concrete bridge,120.0,0.0,Good,Year Round,Suspension,-2.01757,30.48546,10.0,56.0
983,1013840,0.4252888710851315,0.5747111289148685,Standard,none,120.0,0.0,Fair,Year Round,Other,-1.92364,30.57811,10.0,5.0
984,1013846,0.515355401028879,0.484644598971121,Standard,timber,16.0,0.0,Nonexistent,Seasonally,Suspended,-2.799865,29.55367,0.3,50.8
985,1013862,0.5240958129505049,0.47590418704949505,Standard,none,40.0,0.0,Fair,Seasonally,Suspended,-2.19868,29.4931,0.7,72.4
986,1013864,0.009987275309322044,0.990012724690678,unknown,unknown,46.0,0.0,unknown,Seasonally,unknown,-2.07676,29.38212,10.0,44.0
987,1013865,0.033451167152471,0.966548832847529,Standard,timber,55.0,0.0,Good,Seasonally,Suspension,-2.06989,29.342,10.0,30.0
988,1013868,0.11522104316080314,0.8847789568391968,Standard,timber,119.0,0.0,Good,Never,Suspension,-2.16278,29.28921,10.0,30.0
989,1013869,0.9133925443424528,0.0866074556575472,Standard,unknown,46.0,0.0,Good,Seasonally,Suspension,-2.19785667,29.496655,2.5,38.2
991,1013871,0.106145420935007,0.8938545790649929,Standard,timber,78.0,1.0,Good,Seasonally,Suspended,-2.14492,29.30137,10.0,32.0
992,1013872,0.09565591450309281,0.9043440854969073,Standard,timber,57.0,0.0,Good,Seasonally,Suspension,-2.11586,29.26521,10.0,32.0
993,1013874,0.07850552758031407,0.9214944724196859,Standard,none,52.0,0.0,Good,Never,Suspension,-2.12272,29.34027,10.0,32.0
994,1013876,0.6284883200690015,0.37151167993099854,Standard,none,30.0,3.0,Good,Seasonally,Suspended,-2.18942,29.507745,2.6,75.0
995,1013877,0.31024384168560853,0.6897561583143915,Standard,none,35.0,3.0,Good,Seasonally,Suspended,-2.19348,-29.49645,0.7,40.4
996,1013878,0.0356968397968387,0.9643031602031613,Standard,timber,60.0,0.0,Good,Never,Suspension,-2.414849,29.046601,0.1,50.0
997,1013879,0.050140010324200526,0.9498599896757994,Standard,timber,60.0,0.0,Good,Never,Suspended,-2.422817,29.043546,1.8,49.0
998,1013880,0.08607627700587091,0.913923722994129,unknown,unknown,46.0,0.0,unknown,Never,unknown,-2.395291,28.992706,10.0,44.0
999,1013881,0.09473323623298965,0.9052667637670104,Standard,timber,15.0,0.0,Good,Never,Suspended,-2.213654,29.257268,2.1,69.0
1000,1013882,0.1506339392704553,0.8493660607295447,Standard,timber,10.0,0.0,Good,Never,Suspended,-2.183169,29.262155,0.1,57.0
1001,1013883,0.3344031663760844,0.6655968336239155,Standard,timber,20.0,0.0,Good,Never,Suspended,-2.232363,29.254785,0.7,40.0
1002,1013884,0.1506339594847313,0.8493660405152686,Standard,timber,60.0,0.0,Good,Never,Suspension,-2.200863,29.268609,2.7,56.0
1003,1013885,0.46033018458289915,0.5396698154171008,Standard,timber,10.0,0.0,Good,Never,Suspended,-2.232662,29.218742,0.3,34.0
1004,1013887,0.07309698247932966,0.9269030175206703,Standard,timber,40.0,0.0,Good,Never,Suspended,-2.233859,29.250362,1.1,75.0
1005,1013888,0.33244706457544293,0.6675529354245571,Standard,timber,40.0,2.0,Good,Never,Suspended,-2.37385,29.095785,1.3,44.0
1006,1013889,0.043592872239887594,0.9564071277601124,Standard,timber,60.0,1.0,Good,Never,Suspended,-2.34745,29.143437,5.3,85.0
1007,1013890,0.02822735227730844,0.9717726477226915,Standard,timber,60.0,2.0,Good,Never,Suspended,-2.393212,29.219801,0.7,58.0
1008,1013891,0.031726959459432345,0.9682730405405676,Standard,timber,40.0,0.0,Good,Never,Suspended,-2.392599,29.239326,0.9,72.0
1009,1013893,0.10712033484456453,0.8928796651554355,Standard,timber,45.0,6.0,Good,Never,Suspended,-2.210267,29.263236,1.5,58.0
1010,1013896,0.06322619854933427,0.9367738014506657,Standard,timber,30.0,2.0,Good,Never,Suspended,-2.36254,29.2193,5.5,65.0
1011,1013897,0.2124563759190369,0.7875436240809631,Standard,timber,70.0,1.0,Good,Never,Suspended,-2.208637,29.262007,0.9,47.0
1012,1013900,0.011127239988336464,0.9888727600116635,Standard,timber,10.0,1.0,Good,Never,Suspended,-2.404371,29.168585,0.1,58.0
1013,1013901,0.026665647668992362,0.9733343523310076,Requires additional engineering,timber,60.0,2.0,Good,Never,Suspended,-2.408611,29.188273,3.9,160.0
1014,1013902,0.011298935213494786,0.9887010647865052,Standard,timber,70.0,1.0,Fair,Never,Suspension,-2.442198,29.203302,0.5,54.0
1015,1013903,0.28498607839893075,0.7150139216010692,Standard,unknown,46.0,0.0,Fair,Never,Suspension,-2.442784,29.202178,0.3,33.0
1016,1013904,0.33270625921368346,0.6672937407863165,unknown,unknown,46.0,0.0,unknown,unknown,unknown,-2.36555,29.033081,10.0,44.0
1017,1013905,0.19756294867123556,0.8024370513287644,Standard,timber,20.0,0.0,Good,Never,Suspended,-2.365632,29.008657,0.2,49.0
1018,1013909,0.016840501272916957,0.9831594987270831,Standard,timber,60.0,0.0,Good,Never,Suspended,-2.54605,28.96095,3.0,40.0
1019,1013910,0.016873439354752443,0.9831265606452476,Standard,timber,60.0,0.0,Good,Seasonally,Suspended,-2.51669,28.96432,1.2,40.0
1020,1013911,0.016987273217668776,0.9830127267823313,Standard,timber,60.0,0.0,Good,Never,Suspended,-2.53318,28.95045,3.4,44.0
1021,1013912,0.07769388660985621,0.9223061133901438,Standard,timber,365.0,0.0,Good,Year Round,Suspension,-2.57105,29.88974,0.6,30.0
1022,1013913,0.049561755142718815,0.9504382448572812,Standard,timber,150.0,2.0,Good,Never,Suspended,-2.59858,29.81743,0.2,45.0
1023,1013914,0.04385899883353593,0.956141001166464,Standard,none,90.0,0.0,Good,Never,Suspension,-2.60413,29.80698,0.2,30.0
1024,1013915,0.07344247487262771,0.9265575251273723,Standard,timber,365.0,0.0,Good,Year Round,Suspension,-2.59392,29.8922,0.2,30.0
1025,1013916,0.0167898729341518,0.9832101270658482,Standard,timber,60.0,0.0,Good,Never,Suspended,-2.55346,28.95224,1.0,35.0
1026,1013917,0.01640086222696974,0.9835991377730302,Standard,timber,21.0,0.0,Good,Never,Suspended,-2.54047,28.95991,1.6,30.0
1027,1013918,0.016519674102391472,0.9834803258976086,Standard,timber,30.0,0.0,Good,Never,Suspended,-2.55358,28.95937,0.8,30.0
1028,1013919,0.0705794325560906,0.9294205674439093,Standard,none,120.0,0.0,Fair,Never,Suspension,-2.70557,29.89536,0.0,30.0
1029,1013920,0.0716474687841973,0.9283525312158027,Standard,none,90.0,0.0,Good,Never,Suspension,-2.68141,29.87402,0.4,30.0
1030,1013921,0.07769388660985621,0.9223061133901438,Standard,timber,365.0,0.0,Fair,Year Round,Suspension,-2.57408,29.87933,0.8,30.0
1031,1013922,0.0705794325560906,0.9294205674439093,Standard,none,180.0,0.0,Fair,Never,Suspended,-2.69786,29.90142,0.2,46.0
1032,1013923,0.07168142114234015,0.9283185788576598,Standard,timber,180.0,2.0,Good,Year Round,Suspension,-2.62646,29.88709,0.4,30.0
1033,1013924,0.016703504135488274,0.9832964958645117,Standard,timber,60.0,0.0,Good,Never,Suspension,-2.55713,28.92587,0.4,30.0
1034,1013925,0.016485982582071564,0.9835140174179285,Standard,timber,30.0,0.0,Good,Never,Suspended,-2.55375,28.94637,0.8,30.0
1035,1013926,0.016696977144135046,0.9833030228558649,Standard,timber,21.0,0.0,Good,Never,Suspended,-2.53862,28.96073,1.8,52.0
1036,1013966,0.023972719131439977,0.9760272808685599,Standard,timber,98.0,0.0,Good,Year Round,Suspension,-2.40129,28.95172,10.0,31.0
1037,1013967,0.024587928373316123,0.9754120716266839,Standard,timber,0.0,0.0,Good,Year Round,Suspension,-2.40908,28.94244,10.0,31.0
1038,1013968,0.027949819709110278,0.9720501802908897,Requires additional engineering,timber,0.0,0.0,Good,Seasonally,Suspension,-2.39416,28.94347,10.0,30.0
1039,1013969,0.024648941044001945,0.975351058955998,Standard,timber,65.0,0.0,Good,Never,Suspension,-2.42356,28.94508,10.0,38.0
1040,1013970,0.024025936559504395,0.9759740634404955,Standard,timber,0.0,0.0,Good,Never,Suspended,-2.42341,28.95197,10.0,30.0
1041,1013971,0.01586929568155175,0.9841307043184483,Standard,timber,68.0,0.0,Good,Year Round,Suspension,-2.42021,28.95772,10.0,79.0
1042,1013972,0.018488704566034773,0.9815112954339653,Standard,timber,0.0,0.0,Good,Never,Suspension,-2.49231,28.91087,10.0,48.0
1043,1013973,0.017590989507134926,0.982409010492865,Standard,timber,56.0,0.0,Good,Year Round,Suspension,-2.48234,28.90941,10.0,30.0
1044,1013974,0.018192234844375633,0.9818077651556243,Requires additional engineering,timber,0.0,0.0,Good,Never,Suspension,-2.47061,28.91442,10.0,30.0
1045,1013975,0.0181389916887995,0.9818610083112006,Requires additional engineering,timber,0.0,0.0,Good,Never,Suspended,-2.46143,28.91068,10.0,31.0
1046,1013976,0.018997515244985573,0.9810024847550144,Standard,timber,36.0,0.0,Good,Year Round,Suspension,-2.45007,28.91671,10.0,44.0
1047,1013977,0.0181389916887995,0.9818610083112006,Standard,timber,32.0,5.0,Good,Never,Suspended,-2.44658,28.9137,10.0,30.0
1048,1013978,0.017587674315632112,0.9824123256843679,Standard,timber,48.0,0.0,Good,Never,Suspension,-2.4432,28.90885,10.0,35.0
1049,1013979,0.016261804666900793,0.9837381953330991,Standard,timber,30.0,0.0,Good,Never,Suspension,-2.57813,28.97657,0.2,30.0
1050,1013980,0.016579058331163223,0.9834209416688368,Standard,timber,90.0,0.0,Fair,Never,Suspended,-2.57549,28.97839,0.2,30.0
1051,1013981,0.01657684935468809,0.9834231506453118,Standard,timber,90.0,0.0,Good,Never,Suspended,-2.58071,28.97723,2.4,45.0
1052,1013982,0.016488119396793666,0.9835118806032064,Standard,timber,90.0,0.0,Fair,Never,Suspended,-2.57392,28.98504,2.0,50.0
1053,1013983,0.016346977591216585,0.9836530224087834,Standard,timber,90.0,0.0,Good,Year Round,Suspended,-2.5847,29.01409,1.4,44.0
1054,1013984,0.016014168973909514,0.9839858310260905,Standard,timber,365.0,0.0,Good,Never,Suspended,-2.60072,28.99702,0.8,60.0
1055,1013985,0.01642891269324336,0.9835710873067567,Standard,timber,60.0,0.0,Fair,Never,Suspended,-2.60778,28.95301,0.2,30.0
1056,1013986,0.014912631151593076,0.985087368848407,Standard,timber,365.0,2.0,Fair,Never,Suspension,-2.61167,28.96442,0.6,30.0
1057,1013987,0.016255884638853368,0.9837441153611467,Standard,timber,30.0,1.0,Good,Never,Suspended,-2.62002,28.96343,1.6,30.0
1058,1013988,0.016255884638853364,0.9837441153611467,Standard,timber,30.0,0.0,Good,Never,Suspended,-2.6174,28.95564,0.2,30.0
1059,1013989,0.014809650035570065,0.98519034996443,Standard,none,365.0,1.0,Good,Seasonally,Suspension,-2.6627,28.95512,1.4,30.0
1060,1013990,0.015209996440473546,0.9847900035595264,Standard,timber,180.0,1.0,Fair,Never,Suspended,-2.6639,28.95315,1.0,30.0
1061,1013991,0.015209996440473546,0.9847900035595264,Standard,timber,180.0,0.0,Fair,Never,Suspended,-2.66859,28.94991,1.4,30.0
1062,1013992,0.014451673273188512,0.9855483267268115,Standard,timber,365.0,0.0,Good,Year Round,Suspended,-2.6402,29.00718,0.8,30.0
1063,1013993,0.0181389916887995,0.9818610083112006,Standard,timber,0.0,0.0,Good,Year Round,Suspended,-2.45603,28.91183,10.0,30.0
1064,1013994,0.019529900559427767,0.9804700994405723,Standard,timber,0.0,0.0,Good,Year Round,Suspended,-2.45187,28.91158,10.0,30.0
1065,1013995,0.0181389916887995,0.9818610083112006,Requires additional engineering,timber,0.0,9.0,Good,Year Round,Other,-2.46236,28.92434,10.0,30.0
1066,1013996,0.023433825337400935,0.9765661746625991,Standard,timber,38.0,0.0,Good,Never,Suspension,-2.40718,28.95003,10.0,30.0
1067,1014004,0.7029542454882645,0.2970457545117356,Standard,timber,43.0,0.0,Good,Year Round,Suspension,-1.70533,29.30478,10.0,69.0
1068,1014005,0.6711159126678073,0.3288840873321927,Standard,none,40.0,0.0,Good,Year Round,Suspension,-1.70002,29.34484,10.0,50.0
1069,1014007,0.1900521420581519,0.8099478579418481,Standard,none,365.0,1.0,Good,Year Round,Suspension,-1.70278,29.33445,10.0,47.4
1070,1014008,0.014133922812035503,0.9858660771879645,Standard,timber,45.0,0.0,Good,Never,Suspended,-2.431462,29.018172,1.7,57.0
1071,1014009,0.15696355122763836,0.8430364487723617,Standard,timber,57.0,4.0,Good,Never,Suspended,-2.515733,29.04382,0.5,30.0
1072,1014010,0.0444870647161462,0.9555129352838537,Standard,timber,90.0,2.0,Good,Never,Suspension,-2.401338,29.092203,0.3,47.0
1073,1014012,0.01643544843869664,0.9835645515613034,Standard,timber,0.0,1.0,Good,Never,Suspended,-2.504565,28.994356,0.7,38.0
1074,1014013,0.016438113339070113,0.9835618866609298,Standard,timber,3.0,0.0,Good,Never,Suspended,-2.517903,29.002786,2.1,40.0
1075,1014014,0.01657843941334573,0.9834215605866543,Standard,timber,0.0,0.0,Good,Never,Suspended,-2.523685,28.998094,1.7,44.0
1076,1014015,0.016340259471810562,0.9836597405281894,Standard,timber,5.0,0.0,Fair,Never,Suspended,-2.531842,29.000594,0.4,27.0
1077,1014016,0.020557271770710518,0.9794427282292896,unknown,timber,0.0,0.0,unknown,unknown,unknown,-2.434499,28.946438,10.0,44.0
1078,1014017,0.02058623225148856,0.9794137677485114,Standard,timber,18.0,0.0,unknown,unknown,Suspended,-2.452429,28.938735,0.7,38.0
1079,1014018,0.016500119950775348,0.9834998800492246,unknown,timber,0.0,0.0,unknown,Never,unknown,-2.533586,28.997215,10.0,44.0
1080,1014019,0.014933035393046417,0.9850669646069535,Standard,stones,365.0,0.0,Good,Never,Suspended,-2.552118,29.007152,1.2,32.0
1081,1014020,0.015828336240755275,0.9841716637592447,Standard,timber,10.0,1.0,Good,Never,Suspended,-2.53305,29.016558,2.9,59.0
1082,1014021,0.015493201725975816,0.9845067982740242,Standard,timber,60.0,0.0,Good,Never,Suspended,-2.542708,29.035636,0.1,66.0
1083,1014022,0.014831980132462704,0.9851680198675373,Standard,timber,15.0,0.0,Fair,Never,Suspended,-2.575882,29.136492,1.2,40.0
1084,1014023,0.014831980132462704,0.9851680198675373,Standard,none,20.0,0.0,Fair,Never,Suspended,-2.578095,29.140707,0.3,42.0
1085,1014024,0.0147427517978993,0.9852572482021007,Standard,timber,365.0,0.0,Fair,Never,Suspended,-2.577491,29.140912,0.9,25.0
1086,1014025,0.014831980132462706,0.9851680198675373,Standard,timber,0.0,0.0,unknown,unknown,Suspended,-2.566146,29.144802,10.0,44.0
1088,1014030,0.47418442853137843,0.5258155714686216,Standard,none,36.0,0.0,Good,Seasonally,Suspended,-2.230115,29.47708167,4.4,65.8
1089,1014032,0.5096201001155866,0.4903798998844134,Standard,none,38.0,0.0,Nonexistent,Seasonally,Suspended,-2.2195333,29.459935,1.0,58.0
1090,1014033,0.33966540411999313,0.660334595880007,Standard,none,60.0,0.0,Good,Never,Suspended,-2.23241333,29.4756,5.5,143.2
1091,1014034,0.27229200836001133,0.7277079916399887,Standard,none,55.0,0.0,Good,Seasonally,Suspended,-2.2405167,29.491855,0.3,102.0
1092,1014035,0.48229338709154107,0.5177066129084589,Standard,none,45.0,0.0,Good,Seasonally,Suspended,-2.20644333,29.518888,4.8,94.0
1093,1014036,0.29186084940968693,0.7081391505903131,Standard,none,55.0,0.0,Good,Seasonally,Suspended,-2.2408033,29.4925267,0.1,85.0
1094,1014037,0.47493341109075937,0.5250665889092406,Standard,none,44.0,0.0,Good,Seasonally,Suspended,-2.23438167,29.47267167,1.7,66.0
1095,1014040,0.5992863598140046,0.4007136401859954,Standard,nine,36.0,3.0,Good,Never,Suspension,-1.67323,29.36088,10.0,32.0
1096,1014041,0.6687399162670352,0.33126008373296484,Standard,timber,15.0,0.0,Good,Year Round,Suspension,-1.67428,29.36004,10.0,44.0
1097,1014042,0.6974339446395391,0.30256605536046083,Standard,none,26.0,0.0,Good,Year Round,Suspension,-1.676,29.35857,10.0,44.0
1098,1014043,0.662983130766198,0.33701686923380203,Standard,none,36.0,0.0,Good,Never,Suspended,-1.72928,29.3348,10.0,54.0
1099,1014044,0.6659958050883324,0.3340041949116676,Standard,timber,76.0,1.0,Good,Never,Suspension,-1.63268,29.39084,10.0,82.0
