,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
1014449,1014449,1014463,1014478,1007620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014450,1013752,1014120,1013756,1007483,1014450,1013578,1014063,1007350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014451,1014598,1014451,1014552,1014477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014452,1013660,1014452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014461,1014461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014462,1014485,1014464,1014479,1014046,1014487,1013484,1014377,1013550,1014486,1014382,1014554,1014484,1014481,1014423,1014381,1014561,1014483,1014408,1014490,1014495,1007415,1014340,1014430,1014482,1013711,1014384,1014429,1014352,1014470,1014427,1007629,1007417,1007414,1014467,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014476,1007605,1014424,1007532,1014492,1014493,1007332,1014285,1014494,1014469,1014465,1014466,1014475,,,,,
1014463,1007620,1014599,1014463,1014449,1022386,1022387,1022388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014464,1014485,1014464,1014479,1014046,1014487,1013484,1014377,1013550,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014300,1014381,1014561,1014483,1014509,1014408,1014490,1014495,1007415,1014340,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1014427,1014470,1007629,1014556,1007417,1007414,1014467,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014476,1007605,1014424,1007532,1014492,1014493,1007332,1014285,1014494,1014469,1014465,1014466,1014475
1014465,1014464,1014479,1014046,1014487,1013484,1013550,1014382,1014481,1014561,1014490,1014495,1007415,1014340,1014482,1013711,1014427,1007414,1014467,1013755,1014462,1014473,1014383,1014476,1007416,1007605,1007532,1014493,1007332,1014285,1014494,1014469,1014465,1014466,1014475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014466,1014464,1014479,1014046,1013484,1013550,1013876,1014481,1014561,1014340,1014482,1013711,1014376,1014258,1014467,1013755,1014462,1014473,1014476,1007605,1007332,1014285,1014465,1014466,1014475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014467,1014464,1014479,1014046,1013484,1013550,1013876,1014481,1014561,1014340,1014482,1013711,1014376,1014258,1014467,1013755,1014462,1014473,1014476,1007605,1007332,1014285,1014465,1014466,1014475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014468,1014380,1014468,1013839,1014565,1014042,1007603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014469,1014485,1014464,1014479,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014561,1014509,1014408,1014490,1014495,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1013019,1014425,1007629,1014556,1007417,1014427,1007414,1014470,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,1014465,,,,
1014470,1014485,1014464,1014479,1014474,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014490,1014495,1014472,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1013019,1014425,1007629,1014556,1007417,1014427,1007414,1014470,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,,,,
1014472,1014350,1014485,1014431,1014474,1014422,1014377,1014435,1014486,1014434,1014554,1014484,1010576,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014472,1014430,1014384,1014429,1014555,1014352,1013019,1014363,1007629,1014556,1007417,1014425,1014470,1014793,1010409,1013837,1014368,1014388,1014385,1014367,1014369,1007622,1014433,1014424,1014492,1014432,1014371,1014494,,,,,,,,,,,,,
1014473,1014485,1014464,1014479,1014046,1014487,1013484,1014377,1013550,1014486,1014382,1014554,1014484,1014481,1014423,1014381,1014561,1014483,1014408,1014490,1014495,1007415,1014340,1014430,1014482,1013711,1014384,1014429,1014352,1014470,1014427,1007629,1007417,1007414,1014467,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014476,1007605,1014424,1007532,1014492,1014493,1007332,1014285,1014494,1014469,1014465,1014466,1014475,,,,,
1014474,1014350,1014485,1014431,1014474,1014422,1014377,1014435,1014486,1014434,1014554,1014484,1010576,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014472,1014430,1014384,1014429,1014555,1014352,1013019,1014363,1007629,1014556,1007417,1014425,1014470,1014793,1010409,1013837,1014368,1014388,1014385,1014367,1014369,1007622,1014433,1014424,1014492,1014432,1014371,1014494,,,,,,,,,,,,,
1014475,1014464,1014479,1014046,1013484,1013550,1013876,1014481,1014561,1014340,1014482,1013711,1014376,1014258,1014467,1013755,1014462,1014473,1014476,1007605,1007332,1014285,1014465,1014466,1014475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014476,1014464,1014479,1014046,1013484,1013550,1013876,1014481,1014561,1007415,1014340,1014482,1013711,1014376,1014258,1014467,1013755,1014462,1014473,1014476,1007605,1007332,1014285,1014465,1014466,1014475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014477,1014598,1014451,1014477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014478,1014449,1014478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014479,1014485,1014464,1014479,1014046,1014487,1013484,1014377,1013550,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014300,1014381,1014561,1014483,1014509,1014408,1014490,1014495,1007415,1014340,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1014427,1014470,1007629,1014556,1007417,1007414,1014467,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014476,1007605,1014424,1007532,1014492,1014493,1007332,1014285,1014494,1014469,1014465,1014466,1014475
1014480,1014376,1013876,1014258,1013834,1007376,1013755,1014480,1012811,1007379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014481,1014485,1014464,1014479,1014046,1014487,1013484,1014377,1013550,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014300,1014381,1014561,1014483,1014509,1014408,1014490,1014495,1007415,1014340,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1014427,1014470,1007629,1014556,1007417,1007414,1014467,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014476,1007605,1014424,1007532,1014492,1014493,1007332,1014285,1014494,1014469,1014465,1014466,1014475
1014482,1014485,1014464,1014479,1014046,1014487,1013484,1014377,1013550,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014300,1014381,1014561,1014483,1014408,1014490,1014495,1007415,1014340,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1014427,1014470,1007629,1014556,1007417,1007414,1014467,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014476,1007605,1014424,1007532,1014492,1014493,1007332,1014285,1014494,1014469,1014465,1014466,1014475,
1014483,1014485,1014464,1014479,1014474,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014490,1014495,1014472,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1013019,1014425,1007629,1014556,1007417,1014427,1007414,1014470,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,,,,
1014484,1014485,1014464,1014479,1014474,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014490,1014495,1014472,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1013019,1014425,1007629,1014556,1007417,1014427,1007414,1014470,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,,,,
1014485,1014485,1014464,1014479,1014474,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014490,1014495,1014472,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1013019,1014425,1007629,1014556,1007417,1014427,1007414,1014470,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,,,,
1014486,1014485,1014464,1014479,1014474,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014490,1014495,1014472,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1013019,1014425,1007629,1014556,1007417,1014427,1007414,1014470,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,,,,
1014487,1014485,1014464,1014479,1014487,1014422,1014377,1013550,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014421,1014300,1014381,1014561,1014483,1014509,1014408,1014490,1014495,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1014427,1014425,1007629,1014556,1007417,1014470,1007414,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014285,1014494,1014469,1014465,,,,,
1014490,1014485,1014464,1014479,1014487,1014422,1014377,1013550,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014421,1014300,1014381,1014561,1014483,1014509,1014408,1014490,1014495,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1014427,1014425,1007629,1014556,1007417,1014470,1007414,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014285,1014494,1014469,1014465,,,,,
1014491,1014350,1014485,1014431,1014474,1014422,1014377,1014435,1014486,1014434,1014554,1014484,1010576,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014472,1014430,1014384,1014429,1014555,1014352,1013019,1014363,1007629,1014556,1007417,1014425,1014470,1014793,1010409,1013837,1014368,1014388,1014385,1014367,1014369,1007622,1014433,1014424,1014492,1014432,1014371,1014494,1014469,,,,,,,,,,,,
1014492,1014485,1014464,1014479,1014474,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014490,1014495,1014472,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1013019,1014425,1007629,1014556,1007417,1014427,1007414,1014470,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,,,,
1014493,1014485,1014464,1014479,1014487,1014422,1014377,1013550,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014421,1014300,1014381,1014561,1014483,1014509,1014408,1014490,1014495,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1014427,1014425,1007629,1014556,1007417,1014470,1007414,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014285,1014494,1014469,1014465,,,,,
1014494,1014485,1014464,1014479,1014474,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014490,1014495,1014472,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1013019,1014425,1007629,1014556,1007417,1014427,1007414,1014470,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,1014465,,,
1014495,1014485,1014464,1014479,1014487,1014422,1014377,1014435,1014486,1014382,1014554,1014484,1014481,1014423,1014421,1014300,1014381,1014561,1014483,1014509,1014408,1014490,1014495,1007415,1014430,1014482,1013711,1014384,1014429,1014555,1014352,1014427,1014425,1007629,1014556,1007417,1014470,1007414,1014462,1014368,1014473,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,1014465,,,,,,,
1014497,1014497,1012807,1014036,1007441,1013539,1013268,1013007,1007469,1007335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014498,1014274,1007552,1014499,1013881,1007518,1013872,1013499,1007562,1014498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014499,1014274,1007552,1014499,1013881,1007518,1013872,1013499,1007562,1014498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014500,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014502,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014503,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014504,1014504,1014567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014505,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014506,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014507,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014508,1013705,1014049,1014286,1014508,1013694,1013619,1014557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014509,1014485,1014464,1014431,1014474,1014479,1014487,1014422,1014377,1014435,1014486,1014382,1014434,1014554,1014484,1014481,1014423,1014491,1014421,1014300,1014381,1014428,1014483,1014509,1014408,1014490,1014495,1014472,1007415,1014430,1013711,1014384,1014429,1014555,1014352,1013019,1014363,1007629,1014556,1007417,1014425,1007414,1014427,1014470,1014793,1014368,1014388,1014383,1014385,1014367,1014369,1007622,1007416,1014433,1014424,1007532,1014492,1014493,1014494,1014469,,,
1014511,1014297,1014558,1014511,1013564,1014600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014512,1013836,1014571,1014611,1014298,1014512,1013757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014532,1014420,1009710,1014119,1014533,1014413,1014604,1013547,1010847,1014414,1007594,1014602,1007545,1013541,1014410,1014532,1014411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014533,1014420,1009710,1014119,1014533,1014413,1014604,1013547,1010847,1014414,1007594,1014602,1007545,1013541,1014410,1014532,1014411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014534,1014534,1013279,1012548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014537,1007396,1012546,1014619,1014543,1013676,1013715,1014569,1014060,1014537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014538,1007378,1014331,1014538,1007377,1007426,1007543,1013332,1014006,1013510,1010917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014539,1012550,1009553,1013545,1012701,1013888,1013004,1013271,1007584,1014270,1013555,1013003,1012831,1014152,1013904,1007557,1013886,1014033,1013883,1014114,1014048,1014539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014540,1013573,1014374,1014540,1012380,1013642,1013416,1014562,1007342,1013571,1013561,1012958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014541,1014541,1014349,1013693,1009313,1014031,1007422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014542,1014542,1013227,1007444,1013745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014543,1014057,1014537,1013829,1014543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014550,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014551,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014552,1014451,1014552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014553,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014557,1013836,1014508,1014298,1013619,1014557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014558,1014600,1013564,1014511,1014558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014559,1013498,1012543,1007397,1013494,1007598,1007564,1012544,1014559,1009067,1007399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014560,1013572,1014050,1014560,1013338,1011311,1014564,1007527,1007389,1013558,1013897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014561,1014464,1014479,1014046,1014487,1013484,1013550,1014382,1014481,1014561,1014490,1014495,1007415,1014340,1014482,1013711,1014427,1014258,1007414,1014467,1013755,1014462,1014473,1014383,1014476,1007416,1007605,1007532,1014493,1007332,1014285,1014469,1014465,1014466,1014475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014562,1014374,1014540,1014336,1013642,1013231,1014562,1007342,1013571,1013561,1013806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014563,1013465,1007565,1013553,1014563,1014607,1013006,1012830,1014334,1007571,1007523,1014332,1013722,1013877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014564,1013572,1014050,1014560,1013338,1011311,1014564,1007527,1007389,1013558,1013897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014565,1013737,1014380,1014468,1013839,1014565,1014042,1014004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014566,1014257,1014500,1014437,1013838,1014242,1014506,1014550,1014507,1014262,1014256,1014259,1014442,1014436,1014503,1014238,1014566,1014505,1014254,1007394,1014502,1014261,1014443,1014444,1014551,1014271,1014553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014567,1014504,1014567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014568,1014391,1014415,1009705,1014387,1014397,1014400,1014399,1014568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014569,1007396,1012546,1014619,1013456,1013676,1013715,1014569,1014060,1014537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014570,1014350,1007604,1014431,1014353,1014348,1014354,1014434,1013780,1010576,1013320,1014426,1014239,1014360,1014043,1014363,1014793,1010409,1013837,1007606,1014355,1013779,1007600,1014044,1014361,1014370,1014432,1014570,1014371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014571,1007396,1014571,1014619,1013456,1014512,1014060,1013757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014594,1013687,1013502,1014322,1007498,1013455,1024587,1013795,1014124,1014594,1013796,1013798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014595,1015561,1013508,1014068,1013506,1013682,1014327,1014595,1013579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014596,1014596,1013028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014597,1014597,1013622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014598,1014598,1014451,1014477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014599,1007620,1014599,1014463,1013828,1022386,1022387,1022388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014600,1014297,1014558,1014511,1013564,1014600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014602,1014420,1009710,1014119,1014533,1014413,1014604,1013547,1010847,1014414,1007594,1014412,1014602,1007545,1013541,1014410,1013759,1014532,1014411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014603,1011305,1013643,1013568,1007678,1014603,1011306,1013644,1007593,1012700,1013809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014604,1014420,1009710,1014119,1013629,1014413,1014533,1014604,1013547,1010847,1014414,1014602,1014412,1007545,1013541,1014410,1013759,1014532,1014411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014605,1014072,1014605,1010578,1013714,1009296,1013497,1014612,1013601,1013679,1007425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014606,1013223,1014606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
